10, 42, 0.000, 
100, 42, 0.000, 
1000, 42, 0.000, 
10000, 42, 0.000, 
100000, 42, 0.000, 
1000000, 42, 0.000, 
10000000, 42, 0.000, 
100000000, 42, 0.000, 
1000000000, 42, 0.000, 
